,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,15,9,0,0,random,"          p   l1n1   l0n2   l0n1   l1n2   l1n0  l0n0  l2n0  l2n1  l2n2
0  0.053756  False  False  False  False  False  True  True  True  True",490,0,625,0.10049605369567871
0,No,12,9,0,0,random,"    l2n0  l1n1   l0n1   l0n2  l2n2   l0n0   l1n0  l1n2  l2n1         p
0  False  True  False  False  True  False  False  True  True  0.067939",282,0,226,0.08705592155456543
0,No,14,9,0,0,random,"          p   l0n1  l0n0   l1n1   l2n1   l2n0  l0n2   l1n2  l1n0  l2n2
2  0.133526  False  True  False  False  False  True  False  True  True",460,0,820,0.10685920715332031
0,No,11,9,0,0,random,"          p  l1n0   l0n1  l0n0   l1n1  l2n2   l1n2  l2n1  l0n2   l2n0
8  0.095179  True  False  True  False  True  False  True  True  False",467,0,707,0.10244393348693848
0,No,10,9,0,0,random,"          p   l2n2  l0n1   l1n2   l0n2   l2n0  l2n1  l1n1  l0n0  l1n0
3  0.062902  False  True  False  False  False  True  True  True  True",258,0,242,0.07567787170410156
0,No,13,9,0,0,random,"           p   l1n1  l1n0  l0n1  l1n2   l2n1  l0n2   l2n0  l2n2   l0n0
10  0.067401  False  True  True  True  False  True  False  True  False",914,0,1008,0.11474394798278809
0,No,14,9,0,0,random,"           p  l2n2   l2n0  l2n1  l0n1   l0n2   l1n2  l1n1  l1n0  l0n0
14  0.071797  True  False  True  True  False  False  True  True  True",215,0,208,0.07599210739135742
0,No,11,9,0,0,random,"           p  l2n0  l1n1   l2n2  l0n2  l0n0  l1n2   l2n1  l0n1  l1n0
12  0.048369  True  True  False  True  True  True  False  True  True",237,0,240,0.07998800277709961
0,No,14,9,0,0,random,"           p  l1n2  l1n0   l1n1  l0n0  l0n1   l2n0   l2n2   l2n1  l0n2
20  0.088984  True  True  False  True  True  False  False  False  True",1071,0,1000,0.11419391632080078
0,No,11,9,0,0,random,"          p   l0n2   l0n0   l0n1  l1n2   l2n1   l2n0  l1n1  l1n0  l2n2
1  0.072534  False  False  False  True  False  False  True  True  True",212,0,182,0.07416200637817383
0,No,14,9,0,0,random,"           p  l2n2  l1n1   l0n0  l2n1   l1n0   l2n0  l1n2  l0n2  l0n1
27  0.097659  True  True  False  True  False  False  True  True  True",441,0,527,0.09288501739501953
0,No,12,9,0,0,random,"           p  l1n0  l2n0  l0n2  l2n1   l0n1   l1n1   l0n0   l1n2   l2n2
25  0.099419  True  True  True  True  False  False  False  False  False",1189,0,1266,0.11475086212158203
0,No,14,9,4,0,minfill,"    l0n0  l2n0   l2n1   l0n1  l0n2   l1n2         p
0  False  True  False  False  True  False  0.042605",24,0,24,0.05630326271057129
0,No,13,9,4,0,minfill,"    l0n2  l0n1  l0n0  l1n0  l1n1   l2n2         p
0  False  True  True  True  True  False  0.026529",52,0,50,0.06364202499389648
0,No,11,9,4,0,minfill,"    l0n0   l0n1  l0n2   l2n2   l2n1  l1n0   l1n1  l1n2  l2n0         p
0  False  False  True  False  False  True  False  True  True  0.075426",43,0,63,0.0740809440612793
0,No,12,9,4,0,minfill,"   l2n2  l1n1  l1n0   l0n0  l0n1   l0n2   l1n2        p
0  True  True  True  False  True  False  False  0.00204",68,0,64,0.06985902786254883
0,No,11,9,4,0,minfill,"   l0n0   l2n1  l0n2  l0n1   l1n0   l2n0   l1n1  l1n2   l2n2         p
0  True  False  True  True  False  False  False  True  False  0.030701",68,0,88,0.08383297920227051
0,No,14,9,4,0,minfill,"    l2n2   l1n0   l1n1  l0n0   l0n1  l0n2   l1n2         p
0  False  False  False  True  False  True  False  0.076749",75,0,72,0.07445001602172852
