,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,4,1,minfill,"    l1n2       p
0  False  0.7371",10,18,2,0.02562689781188965
0,No,6,9,4,1,minfill,"   l1n0     p
0  True  0.66",14,22,2,0.027258872985839844
0,No,6,9,4,1,minfill,"    l2n0         p
0  False  0.095358",10,14,2,0.030292987823486328
0,No,6,9,4,1,minfill,"   l1n0         p
0  True  0.018809",12,16,2,0.02534317970275879
0,No,6,9,4,1,minfill,"    l2n1       p
0  False  0.6693",6,12,2,0.0246431827545166
0,No,6,9,4,1,minfill,"    l1n0        p
0  False  0.40404",2,8,2,0.019823789596557617
0,No,6,9,4,1,minfill,"   l1n0         p
0  True  0.400056",14,18,2,0.02643871307373047
0,No,6,9,4,1,minfill,"   l2n2         p
0  True  0.132184",2,6,2,0.019290924072265625
0,No,6,9,4,1,minfill,"   l0n2        p
0  True  0.09072",2,4,2,0.016871929168701172
0,No,6,9,4,1,minfill,"       p
0  0.014",2,8,0,0.013890743255615234
0,No,6,9,4,1,minfill,"    l0n2       p
0  False  0.4623",10,16,2,0.02644205093383789
0,No,6,9,4,1,minfill,"   l0n1    p
0  True  0.6",26,34,2,0.03792095184326172
0,No,6,9,4,1,minfill,"      p
0  0.11",20,26,0,0.031436920166015625
0,No,6,9,4,1,minfill,"    l0n2         p
0  False  0.310867",14,18,2,0.027037858963012695
0,No,6,9,4,1,minfill,"          p
0  0.180969",8,12,0,0.023082971572875977
0,No,6,9,4,1,minfill,"   l2n2      p
0  True  0.112",0,6,2,0.017592906951904297
0,No,6,9,4,1,mindegree,"   l1n0         p
0  True  0.007841",8,10,2,0.020607948303222656
0,No,6,9,4,1,mindegree,"    l0n1     p
0  False  0.93",4,10,2,0.0152587890625
0,No,6,9,4,1,mindegree,"    l1n0         p
0  False  0.094538",12,18,2,0.021440982818603516
0,No,6,9,4,1,mindegree,"    l1n0     p
0  False  0.54",18,26,2,0.025046110153198242
0,No,6,9,4,1,mindegree,"    l2n1         p
0  False  0.267425",8,12,2,0.02214193344116211
0,No,6,9,4,1,mindegree,"   l0n2     p
0  True  0.84",4,10,2,0.013396978378295898
0,No,6,9,4,1,mindegree,"        p
0  0.2925",4,8,0,0.013653039932250977
0,No,6,9,4,1,mindegree,"   l1n2      p
0  True  0.883",6,14,2,0.0166170597076416
0,No,6,9,4,1,mindegree,"        p
0  0.7209",14,20,0,0.02256011962890625
0,No,6,9,4,1,mindegree,"   l0n1         p
0  True  0.413781",12,18,2,0.023235797882080078
0,No,6,9,4,1,mindegree,"   l2n0         p
0  True  0.411876",18,24,2,0.027323007583618164
0,No,6,9,4,1,mindegree,"   l0n1         p
0  True  0.585843",12,18,2,0.02414083480834961
0,No,6,9,4,1,mindegree,"    l1n0       p
0  False  0.0405",16,22,2,0.023790836334228516
0,No,6,9,4,1,mindegree,"   l2n0         p
0  True  0.074432",10,14,2,0.019817113876342773
0,No,6,9,4,1,mindegree,"          p
0  0.325937",14,18,0,0.019520044326782227
0,No,6,9,4,1,mindegree,"    l0n2     p
0  False  0.99",4,10,2,0.013570070266723633
0,No,6,9,4,1,mindegree,"    l0n2     p
0  False  0.51",4,10,2,0.014727115631103516
0,No,6,9,4,1,mindegree,"    l1n1        p
0  False  0.06448",2,8,2,0.017632007598876953
0,No,6,9,4,1,mindegree,"   l2n2         p
0  True  0.048852",8,10,2,0.02036309242248535
0,No,6,9,4,1,mindegree,"   l1n1         p
0  True  0.479172",4,8,2,0.014020204544067383
0,No,6,9,4,1,mindegree,"    l0n2        p
0  False  0.38403",16,22,2,0.02488398551940918
0,No,6,9,4,1,mindegree,"    l1n1       p
0  False  0.8005",14,22,2,0.022993803024291992
0,No,6,9,4,1,mindegree,"   l1n0         p
0  True  0.782736",4,10,2,0.01766180992126465
0,No,6,9,4,1,mindegree,"    l2n2      p
0  False  0.136",0,6,2,0.01415562629699707
0,No,6,9,4,1,mindegree,"   l0n2         p
0  True  0.467936",6,8,2,0.01757073402404785
0,No,6,9,4,1,mindegree,"   l0n0         p
0  True  0.651456",16,22,2,0.024464130401611328
0,No,6,9,4,1,mindegree,"   l2n1     p
0  True  0.78",0,6,2,0.010101079940795898
0,No,6,9,4,1,mindegree,"   l0n2     p
0  True  0.89",14,22,2,0.02157306671142578
0,No,6,9,4,1,mindegree,"    l2n0         p
0  False  0.597348",20,26,2,0.02592921257019043
0,No,6,9,4,1,mindegree,"    l2n2         p
0  False  0.616101",16,20,2,0.02228403091430664
0,No,6,9,4,1,random,"    l2n0       p
0  False  0.3735",0,6,2,0.014858007431030273
0,No,6,9,4,1,random,"         p
0  0.10256",12,16,0,0.021296977996826172
0,No,6,9,4,1,random,"   l2n0       p
0  True  0.6804",4,10,2,0.014390945434570312
