,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,4,1,random,"   l1n1        p
0  True  0.38775",10,18,2,0.06199979782104492
0,No,6,9,4,1,random,"   l0n0     p
0  True  0.59",22,34,2,0.04500222206115723
0,No,6,9,4,1,random,"   l1n2         p
0  True  0.507726",14,18,2,0.04999828338623047
0,No,6,9,4,1,random,"    l0n2     p
0  False  0.88",22,30,2,0.06203579902648926
0,No,6,9,4,1,random,"   l2n1         p
0  True  0.452696",12,18,2,0.04795336723327637
0,No,6,9,4,1,random,"        p
0  0.2248",6,12,0,0.030997753143310547
0,No,6,9,4,1,random,"   l1n1       p
0  True  0.0975",2,6,2,0.02800130844116211
0,No,6,9,4,1,random,"   l1n0         p
0  True  0.144384",6,10,2,0.03699803352355957
0,No,6,9,4,1,random,"    l0n0       p
0  False  0.0399",2,8,2,0.0260012149810791
0,No,6,9,4,1,random,"   l0n2     p
0  True  0.83",16,26,2,0.05700039863586426
0,No,6,9,4,1,random,"   l2n2       p
0  True  0.6501",4,10,2,0.025001049041748047
0,No,6,9,4,1,random,"   l0n0     p
0  True  0.86",6,14,2,0.031034469604492188
0,No,6,9,4,1,random,"    l1n0     p
0  False  0.99",16,26,2,0.04700303077697754
0,No,6,9,4,1,random,"   l0n0       p
0  True  0.6324",4,10,2,0.03496241569519043
0,No,6,9,4,1,random,"    l2n1     p
0  False  0.02
0   True  0.02",10,18,2,0.05299711227416992
0,No,6,9,4,1,random,"    l2n1       p
0  False  0.7075",4,10,2,0.02400040626525879
0,No,6,9,4,1,random,"       p
0  0.275",0,4,0,0.018996477127075195
0,No,6,9,4,1,random,"    l2n0         p
0  False  0.219559",4,12,2,0.031999826431274414
0,No,6,9,4,1,random,"   l2n1         p
0  True  0.648336",24,32,2,0.046001434326171875
0,No,6,9,4,1,random,"      p
0  0.13",2,10,0,0.020044803619384766
0,No,6,9,4,1,random,"          p
0  0.661916",14,20,0,0.03800320625305176
0,No,6,9,4,1,random,"    l0n2       p
0  False  0.8554",2,8,2,0.0269622802734375
0,No,6,9,4,1,random,"   l0n2        p
0  True  0.05698",4,6,2,0.03000330924987793
0,No,6,9,4,1,random,"   l1n1       p
0  True  0.9048",18,26,2,0.03799843788146973
0,No,6,9,4,1,random,"    l0n0     p
0  False  0.71",20,26,2,0.04000115394592285
0,No,6,9,4,1,random,"    l2n1        p
0  False  0.11534",4,12,2,0.034001827239990234
0,No,6,9,4,1,random,"    l0n0     p
0  False  0.56",0,6,2,0.015000343322753906
0,No,6,9,4,1,random,"    l0n2      p
0  False  0.189",4,10,2,0.0279998779296875
0,No,6,9,4,1,random,"    l0n2       p
0  False  0.2438",14,20,2,0.03506326675415039
0,No,6,9,4,1,random,"   l0n1         p
0  True  0.454482",12,22,2,0.03899955749511719
0,No,6,9,4,1,minfill,"    l0n2         p
0  False  0.185472",12,18,2,0.05200052261352539
0,No,6,9,4,1,minfill,"   l1n0         p
0  True  0.328069",20,26,2,0.061000823974609375
0,No,6,9,4,1,minfill,"   l2n1         p
0  True  0.622286",12,18,2,0.05099940299987793
0,No,6,9,4,1,minfill,"   l0n0         p
0  True  0.253316",14,18,2,0.04200029373168945
0,No,6,9,4,1,minfill,"    l1n2     p
0  False  0.62",16,22,2,0.04600024223327637
0,No,6,9,4,1,minfill,"          p
0  0.083013",14,18,0,0.040967464447021484
0,No,6,9,4,1,minfill,"      p
0  0.61",8,14,0,0.03099966049194336
0,No,6,9,4,1,minfill,"   l1n2      p
0  True  0.824",4,10,2,0.0279998779296875
0,No,6,9,4,1,minfill,"   l2n1         p
0  True  0.723123",16,24,2,0.053000450134277344
0,No,6,9,4,1,minfill,"    l0n2       p
0  False  0.7216",8,12,2,0.03604531288146973
0,No,6,9,4,1,minfill,"    l2n1       p
0  False  0.3596",4,10,2,0.03098917007446289
0,No,6,9,4,1,minfill,"    l2n0       p
0  False  0.1196",28,32,2,0.06299877166748047
0,No,6,9,4,1,minfill,"   l2n0        p
0  True  0.68775",8,14,2,0.03200078010559082
0,No,6,9,4,1,minfill,"    l1n0         p
0  False  0.185178",2,6,2,0.03099989891052246
0,No,6,9,4,1,minfill,"   l2n1       p
0  True  0.5432",12,20,2,0.054038047790527344
0,No,6,9,4,1,minfill,"    l0n2        p
0  False  0.26896",2,4,2,0.026000499725341797
0,No,6,9,4,1,minfill,"    l2n1     p
0  False  0.51",0,6,2,0.01804947853088379
0,No,6,9,4,1,minfill,"    l0n0         p
0  False  0.133578",14,16,2,0.043998003005981445
0,No,6,9,4,1,minfill,"          p
0  0.326751",8,12,0,0.04100155830383301
