,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,0,0,mindegree,"   l2n1  l1n0  l1n2   l2n2  l2n0  l0n0  l0n1   l0n2  l1n1        p
0  True  True  True  False  True  True  True  False  True  0.06586",42.0,0.0,50.0,0.10105729103088379
0,No,6,9,0,0,mindegree,"    l2n0  l2n1  l0n0   l0n1  l1n0   l0n2   l1n1  l1n2  l2n2         p
0  False  True  True  False  True  False  False  True  True  0.222549",34.0,0.0,44.0,0.10199904441833496
0,No,6,9,0,0,mindegree,"   l2n0   l2n2  l0n0   l0n1  l0n2   l1n0  l1n1  l1n2  l2n1         p
0  True  False  True  False  True  False  True  True  True  0.064093",45.0,0.0,54.0,0.09098076820373535
0,No,6,9,0,0,mindegree,"   l2n1  l2n2   l0n0  l0n1  l1n1  l0n2  l1n0   l1n2   l2n0         p
0  True  True  False  True  True  True  True  False  False  0.139066",31.0,0.0,40.0,0.09157156944274902
0,No,6,9,0,0,mindegree,"    l2n2   l0n2   l1n2  l2n1   l0n1  l0n0   l1n0  l1n1  l2n0         p
0  False  False  False  True  False  True  False  True  True  0.055962",32.0,0.0,40.0,0.08700203895568848
0,No,6,9,0,0,mindegree,"    l1n1  l2n0  l0n2  l1n2   l2n1   l2n2  l0n0   l0n1  l1n0         p
0  False  True  True  True  False  False  True  False  True  0.037207",26.0,0.0,34.0,0.08999752998352051
0,No,6,9,0,0,mindegree,"   l2n1  l2n2   l0n1  l0n2   l0n0  l1n0   l1n1   l1n2  l2n0         p
0  True  True  False  True  False  True  False  False  True  0.042722",48.0,0.0,60.0,0.09199762344360352
0,No,6,9,0,0,mindegree,"    l2n1   l1n0  l2n2  l1n2  l2n0  l0n0   l0n1  l0n2   l1n1         p
0  False  False  True  True  True  True  False  True  False  0.070202",45.0,0.0,53.0,0.09600019454956055
0,No,6,9,0,0,mindegree,"   l2n1  l2n0  l0n1   l0n2  l1n2  l0n0   l1n0  l1n1   l2n2         p
0  True  True  True  False  True  True  False  True  False  0.020924",31.0,0.0,39.0,0.08501577377319336
0,No,6,9,0,0,mindegree,"   l2n1  l0n1   l1n0  l2n0  l0n0  l0n2   l1n1   l1n2   l2n2         p
0  True  True  False  True  True  True  False  False  False  0.025386",36.0,0.0,44.0,0.0930032730102539
0,No,6,9,0,0,mindegree,"    l2n0   l2n2   l0n0   l0n1  l0n2  l1n0  l1n1  l1n2  l2n1        p
0  False  False  False  False  True  True  True  True  True  0.12311",46.0,0.0,55.0,0.0899960994720459
